vid_md5,脱敏车牌号,车牌颜色,sim卡号,Lng,Lat,标准时间,系统时间,省名称,市名称,区县名称,gps速度,道路ID序列,里程表里程,海拔,vss速度,空档信号,喇叭信号,倒挡信号,制动信号,左转向灯信号,右转向灯信号,远光灯信号,近光灯信号,方向,终端状态,车辆状态,报警标志,ACC状态,gps时间,与正北方向夹角,time_diff,segment,加速度,曲折度
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.3478033,34.47338,2021/11/1 9:23,2021/11/1 9:23,陕西省,西安市,临潼区,71,63291556,130838,357,71.8,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:23,246,60,1,0.273148367,1.01102064
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.33528,34.46888333,2021/11/1 9:24,2021/11/1 9:24,陕西省,西安市,临潼区,76.7,63291556,130839.2,363,76.7,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:24,246,60,1,0.2638891,1.01102064
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.3313367,34.46748,2021/11/1 9:25,2021/11/1 9:25,陕西省,西安市,临潼区,80,63291556,130839.7,361,80.2,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 9:25,246,60,1,0.1527779,1.01102064
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.308985,34.458755,2021/11/1 9:26,2021/11/1 9:26,陕西省,西安市,临潼区,80,63291556,130841.9,359,79.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:26,236,60,1,0,1.01102064
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.3017333,34.45389833,2021/11/1 9:27,2021/11/1 9:27,陕西省,西安市,临潼区,80.8,63291557,130842.8,353,83.7,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 9:27,228,60,1,0.037037067,1.01102064
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.2891133,34.444815,2021/11/1 9:28,2021/11/1 9:28,陕西省,西安市,临潼区,88,63291557,130844.4,334,90,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 9:28,233,60,1,0.3333336,1.01102064
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.2708567,34.43660333,2021/11/1 9:29,2021/11/1 9:30,陕西省,西安市,临潼区,73.6,32184125,130846.3,336,73.2,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:29,250,60,1,-0.6666672,1.01102064
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.264865,34.43444333,2021/11/1 9:30,2021/11/1 9:30,陕西省,西安市,临潼区,72.9,32184126,130846.8,342,73.2,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:30,243,60,1,-0.032407433,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.2514817,34.42690667,2021/11/1 9:31,2021/11/1 9:31,陕西省,西安市,临潼区,72.6,6205246,130848.4,340,73.2,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:31,227,60,1,-0.0138889,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.2466433,34.42290833,2021/11/1 9:32,2021/11/1 9:32,陕西省,西安市,临潼区,74.8,6530799,130849,342,74.6,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:32,220,60,1,0.101851933,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.2347933,34.411775,2021/11/1 9:33,2021/11/1 9:33,陕西省,西安市,临潼区,80.8,6192023,130850.7,356,80.2,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:33,226,60,1,0.277778,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.2161133,34.401405,2021/11/1 9:34,2021/11/1 9:58,陕西省,西安市,临潼区,74.7,6195064|6195033|6195061,130852.7,358,74.6,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:34,241,60,1,-0.282407633,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.2053967,34.394285,2021/11/1 9:35,2021/11/1 9:58,陕西省,西安市,临潼区,75.3,70799868|501392495,130854,361,74.6,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:35,219,60,1,0.0277778,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.20149,34.38968833,2021/11/1 9:36,2021/11/1 9:58,陕西省,西安市,临潼区,76.7,501392495,130854.6,365,76.7,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:36,212,60,1,0.064814867,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.1941517,34.38044667,2021/11/1 9:37,2021/11/1 9:58,陕西省,西安市,临潼区,76.7,507391691,130855.9,382,77.4,0,0,0,0,1,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:37,217,60,1,0,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.1867967,34.37377667,2021/11/1 9:38,2021/11/1 9:58,陕西省,西安市,临潼区,80.1,507391691,130856.9,388,80.2,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 9:38,228,60,1,0.157407533,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.1773167,34.36745333,2021/11/1 9:39,2021/11/1 9:58,陕西省,西安市,临潼区,80.2,6170510,130858,399,80.9,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 9:39,230,60,1,0.004629633,1.009995184
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.165475,34.357795,2021/11/1 9:40,2021/11/1 9:58,陕西省,西安市,临潼区,72.3,69066900,130859.6,417,72.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:40,221,60,1,-0.365741033,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.1567267,34.34991167,2021/11/1 9:41,2021/11/1 9:58,陕西省,西安市,临潼区,77.7,75955089,130860.7,415,78.1,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:41,227,60,1,0.2500002,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.1405017,34.340295,2021/11/1 9:42,2021/11/1 9:58,陕西省,西安市,临潼区,72.5,42708577,130862.6,416,72.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:42,237,60,1,-0.240740933,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.1351117,34.33717667,2021/11/1 9:43,2021/11/1 9:58,陕西省,西安市,灞桥区,72.1,42708578|6170497|110578851|110578852,130863.2,413,71.8,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:43,232,60,1,-0.018518533,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.1249267,34.32976333,2021/11/1 9:44,2021/11/1 9:58,陕西省,西安市,灞桥区,77.7,6188905|6417844|72546394,130864.5,405,77.4,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:44,226,60,1,0.259259467,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.1107667,34.32014167,2021/11/1 9:45,2021/11/1 9:58,陕西省,西安市,灞桥区,68.9,72546372|72546360|510211442|505211053|72546374|6362702|6362701|6344348|41812201,130866.2,398,69,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:45,237,60,1,-0.407407733,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0991367,34.31486167,2021/11/1 9:46,2021/11/1 9:58,陕西省,西安市,灞桥区,61.3,41812200|6356261,130867.4,381,59.3,0,0,0,1,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:46,248,60,1,-0.351852133,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0923533,34.31140667,2021/11/1 9:47,2021/11/1 9:58,陕西省,西安市,灞桥区,49.4,6313341,130868.3,379,48.1,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 9:47,160,60,1,-0.550926367,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0941933,34.30829,2021/11/1 9:48,2021/11/1 9:58,陕西省,西安市,灞桥区,45,6313337|6319472,130868.7,379,45.3,0,0,0,0,0,0,0,0,正南,北斗定位,行驶,^,ACC开,2021/11/1 9:48,180,60,1,-0.203703867,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0946633,34.29951167,2021/11/1 9:49,2021/11/1 9:58,陕西省,西安市,灞桥区,55.9,41813183|14611569,130869.6,378,57.2,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 9:49,177,60,1,0.504630033,1.075403544
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.092565,34.284335,2021/11/1 9:50,2021/11/1 9:58,陕西省,西安市,灞桥区,70.6,50032541|50032542|104655618|104655619,130871.4,380,70.4,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:50,204,60,1,0.6805561,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0850383,34.27575167,2021/11/1 9:51,2021/11/1 9:58,陕西省,西安市,灞桥区,59.6,6356263|6325525,130872.5,397,62.1,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:51,228,60,1,-0.509259667,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0772583,34.26794167,2021/11/1 9:52,2021/11/1 9:58,陕西省,西安市,灞桥区,67.5,88420795,130873.7,414,68.3,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:52,204,60,1,0.365741033,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0750733,34.263005,2021/11/1 9:53,2021/11/1 9:58,陕西省,西安市,灞桥区,70.3,88420795,130874.3,419,71.8,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:53,197,60,1,0.129629733,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0685733,34.25119167,2021/11/1 9:54,2021/11/1 9:58,陕西省,西安市,灞桥区,82,15788157,130875.8,415,77.4,0,0,0,1,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:54,201,60,1,0.5416671,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.062825,34.23633167,2021/11/1 9:55,2021/11/1 9:58,陕西省,西安市,灞桥区,80,67853626,130877.5,411,79.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:55,186,60,1,-0.092592667,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0620283,34.22883333,2021/11/1 9:56,2021/11/1 9:58,陕西省,西安市,灞桥区,79.8,67853626,130878.3,415,80.9,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 9:56,185,60,1,-0.009259267,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.05124,34.21291,2021/11/1 9:57,2021/11/1 9:58,陕西省,西安市,灞桥区,71.4,110578889,130880.4,439,71.8,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:57,218,60,1,-0.3888892,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.04884,34.21057333,2021/11/1 9:58,2021/11/1 9:58,陕西省,西安市,灞桥区,72.3,110578889,130880.8,447,72.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:58,224,60,1,0.0416667,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0322333,34.20426667,2021/11/1 9:59,2021/11/1 9:59,陕西省,西安市,雁塔区,63.8,110417734,130882.5,484,63.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 9:59,259,60,1,-0.393518833,1.044420172
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.02637,34.203315,2021/11/1 10:00,2021/11/1 10:00,陕西省,西安市,雁塔区,68.4,110417735,130883,487,69,0,0,0,0,1,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:00,256,60,1,0.212963133,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.00736,34.19776167,2021/11/1 10:01,2021/11/1 10:01,陕西省,西安市,雁塔区,80.3,6244488|6250669,130884.9,466,79.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:01,243,60,1,0.550926367,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,109.0008517,34.19485833,2021/11/1 10:02,2021/11/1 10:02,陕西省,西安市,雁塔区,80.6,32035744|32035743|14217470|14217469|85052384,130885.5,460,79.5,0,0,0,1,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:02,239,60,1,0.0138889,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.9814267,34.187675,2021/11/1 10:03,2021/11/1 10:04,陕西省,西安市,雁塔区,80.3,6397728,130887.5,451,79.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:03,259,60,1,-0.0138889,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.9743233,34.186985,2021/11/1 10:04,2021/11/1 10:07,陕西省,西安市,雁塔区,77.4,13431895|71863634|71863633,130888.2,447,78.8,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:04,268,60,1,-0.134259367,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.9623583,34.18792167,2021/11/1 10:05,2021/11/1 10:07,陕西省,西安市,雁塔区,82.7,41822972|41822971|71863607|71863589,130889.3,424,84.4,0,0,0,0,0,0,0,0,西北,北斗定位,行驶,^13^,ACC开,2021/11/1 10:05,278,60,1,0.245370567,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.94701,34.18805333,2021/11/1 10:06,2021/11/1 10:07,陕西省,西安市,雁塔区,80.4,13432140|6329472,130890.7,419,80.9,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 10:06,262,60,1,-0.106481567,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.9211533,34.18858167,2021/11/1 10:07,2021/11/1 10:08,陕西省,西安市,雁塔区,76.6,6329469,130893.1,401,76.7,0,0,0,0,0,0,0,0,西北,北斗定位,行驶,^,ACC开,2021/11/1 10:07,278,60,1,-0.175926067,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.9109417,34.18932,2021/11/1 10:08,2021/11/1 10:09,陕西省,西安市,雁塔区,80.4,6329469,130894,399,79.5,0,0,0,1,0,0,0,0,正西,北斗定位,行驶,^,ACC开,2021/11/1 10:08,270,60,1,0.175926067,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.9048567,34.18923167,2021/11/1 10:09,2021/11/1 10:09,陕西省,西安市,雁塔区,58.7,6329469,130894.6,396,58.6,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:09,266,60,1,-1.004630433,1.02312053
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.8943833,34.18925667,2021/11/1 10:10,2021/11/1 10:10,陕西省,西安市,雁塔区,60.9,6311773|6397718,130895.6,399,60.7,0,0,0,0,0,0,0,0,西北,北斗定位,行驶,^,ACC开,2021/11/1 10:10,275,60,1,0.101851933,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.8822917,34.189415,2021/11/1 10:11,2021/11/1 10:12,陕西省,西安市,雁塔区,74,88422809,130896.7,389,73.9,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:11,268,60,1,0.606481967,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.8694683,34.18882,2021/11/1 10:12,2021/11/1 10:12,陕西省,西安市,雁塔区,70.8,62937909,130897.9,383,71.8,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:12,263,60,1,-0.148148267,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.8564083,34.187105,2021/11/1 10:13,2021/11/1 10:13,陕西省,西安市,雁塔区,72,62937886|6261758,130899.1,382,72.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:13,260,60,1,0.0555556,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.8366333,34.18792833,2021/11/1 10:14,2021/11/1 10:15,陕西省,西安市,长安区,68.9,6261756,130901,378,68.3,0,0,0,0,0,0,0,0,西北,北斗定位,行驶,^,ACC开,2021/11/1 10:14,291,60,1,-0.143518633,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.827125,34.19105,2021/11/1 10:15,2021/11/1 10:19,陕西省,西安市,长安区,66.5,6224722,130902,383,67.7,0,0,0,0,0,1,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:15,251,60,1,-0.1111112,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.8225983,34.18888167,2021/11/1 10:16,2021/11/1 10:19,陕西省,西安市,长安区,58.8,6224722,130902.5,375,58.6,0,0,0,0,0,0,0,0,东南,北斗定位,行驶,^,ACC开,2021/11/1 10:16,179,60,1,-0.356481767,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.8135433,34.18024833,2021/11/1 10:17,2021/11/1 10:19,陕西省,西安市,长安区,80,87112046,130903.7,382,79.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:17,232,60,1,0.981482267,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.802485,34.175185,2021/11/1 10:18,2021/11/1 10:19,陕西省,西安市,长安区,67.7,87112046,130904.9,385,68.3,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:18,250,60,1,-0.5694449,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.7835967,34.17026333,2021/11/1 10:19,2021/11/1 10:19,陕西省,西安市,长安区,76.3,87112045,130906.8,384,76.7,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:19,245,60,1,0.398148467,1.057303114
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.7777217,34.167825,2021/11/1 10:20,2021/11/1 10:20,陕西省,西安市,长安区,70.6,87112045,130907.4,385,70.4,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:20,240,60,1,-0.2638891,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.7668333,34.16154833,2021/11/1 10:21,2021/11/1 10:21,陕西省,西安市,长安区,70.8,100583490,130908.6,384,70.4,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:21,229,60,1,0.009259267,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.7520183,34.152005,2021/11/1 10:22,2021/11/1 10:23,陕西省,西安市,长安区,70.5,88406893|88406892,130910.4,377,69.7,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:22,240,60,1,-0.0138889,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.7462983,34.149555,2021/11/1 10:23,2021/11/1 10:23,陕西省,西安市,长安区,72.5,88406895|88406894|6340672|6340674|45770431,130911,378,72.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:23,246,60,1,0.092592667,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.7207717,34.14342333,2021/11/1 10:24,2021/11/1 10:25,陕西省,西安市,长安区,92.5,12495697,130913.4,373,94.2,0,0,0,0,1,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 10:24,256,60,1,0.925926667,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.7125117,34.14177667,2021/11/1 10:25,2021/11/1 10:25,陕西省,西安市,鄠邑区,88.1,41819787,130914.2,374,90,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 10:25,255,60,1,-0.203703867,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.703685,34.139245,2021/11/1 10:26,2021/11/1 10:26,陕西省,西安市,鄠邑区,84.9,41819787,130915.1,369,85.8,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 10:26,242,60,1,-0.148148267,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.6907933,34.12922,2021/11/1 10:27,2021/11/1 10:28,陕西省,西安市,鄠邑区,71.4,601294046|55211462,130916.7,376,71.8,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:27,209,60,1,-0.6250005,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.684545,34.11997,2021/11/1 10:28,2021/11/1 10:28,陕西省,西安市,鄠邑区,72.2,55211460,130917.9,380,71.8,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:28,209,60,1,0.037037067,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.6779517,34.11013833,2021/11/1 10:29,2021/11/1 10:29,陕西省,西安市,鄠邑区,69.6,55211460,130919.1,386,71.1,0,0,0,0,1,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:29,208,60,1,-0.120370467,1.043176882
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.67,34.10124,2021/11/1 10:30,2021/11/1 10:30,陕西省,西安市,鄠邑区,78,6365265|6365264|87197907,130920.4,386,77.4,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:30,223,60,1,0.3888892,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.6512817,34.09045167,2021/11/1 10:31,2021/11/1 10:34,陕西省,西安市,鄠邑区,81.2,87197908,130922.5,386,80.2,0,0,0,1,0,0,0,0,西南,北斗定位,行驶,^13^,ACC开,2021/11/1 10:31,247,60,1,0.148148267,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.6444467,34.088465,2021/11/1 10:32,2021/11/1 10:34,陕西省,西安市,鄠邑区,77.3,87197908,130923.2,388,76.7,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:32,255,60,1,-0.1805557,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.6247167,34.08655833,2021/11/1 10:33,2021/11/1 10:34,陕西省,西安市,鄠邑区,69.8,32941420,130925,391,70.4,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:33,267,60,1,-0.3472225,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.6179567,34.08631167,2021/11/1 10:34,2021/11/1 10:34,陕西省,西安市,鄠邑区,79.8,32941421,130925.7,387,80.2,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:34,267,60,1,0.462963333,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.60501,34.08556833,2021/11/1 10:35,2021/11/1 10:35,陕西省,西安市,鄠邑区,68.9,6223701,130926.9,389,69,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:35,258,60,1,-0.504630033,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5927633,34.08082833,2021/11/1 10:36,2021/11/1 10:36,陕西省,西安市,鄠邑区,75.1,6419476|6419478|6431828,130928.1,384,75.3,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:36,229,60,1,0.287037267,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5801383,34.06744333,2021/11/1 10:37,2021/11/1 10:38,陕西省,西安市,鄠邑区,76.4,32941419,130930,404,75.3,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:37,215,60,1,0.060185233,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5754767,34.06314667,2021/11/1 10:38,2021/11/1 10:38,陕西省,西安市,鄠邑区,74.6,32941419,130930.7,410,74.6,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:38,230,60,1,-0.0833334,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5624517,34.05279833,2021/11/1 10:39,2021/11/1 10:40,陕西省,西安市,鄠邑区,63.4,32941419,130932.3,431,63.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:39,210,60,1,-0.518518933,1.050995066
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.558135,34.047315,2021/11/1 10:40,2021/11/1 10:40,陕西省,西安市,鄠邑区,69.8,32941418,130933.1,440,68.3,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:40,217,60,1,0.296296533,1.037311189
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5520883,34.04140167,2021/11/1 10:41,2021/11/1 10:41,陕西省,西安市,鄠邑区,57.4,6431797|6419467,130934,455,57.9,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:41,221,60,1,-0.574074533,1.037311189
0002ac5a4a8279a496616f1cbe111a65,云AJ***3,黄色,14450616796,108.5456533,34.03422,2021/11/1 10:42,2021/11/1 10:42,陕西省,西安市,鄠邑区,63.9,49131311,130935,470,63.5,0,0,0,0,0,0,0,0,西南,北斗定位,行驶,^,ACC开,2021/11/1 10:42,206,60,1,0.300926167,1.037311189
